,Unnamed: 0,Date,User,Tweet,scores,compound,comp_score
84,84,2022-10-10 15:12:14+00:00,SIGETSV,"@alminuto_sv Gracias por el reporte @alminuto_sv, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
85,85,2022-10-10 14:59:50+00:00,SIGETSV,"@Vasquez_Noti Gracias por el reporte @Vasquez_Noti, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
86,86,2022-10-10 14:57:46+00:00,Canal9_LaUnion,"#VolcandeConchagua #Yologual Nos reportan la caída de un poste de Luz en esta zona , al igual un árbol obstruye El Paso de la calle que conduce al Farito @BomberosSV @AESElSalvador https://t.co/Ck60xS3MDd","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
87,87,2022-10-10 14:47:44+00:00,SIGETSV,"@miltonprezSV @PROCIVILSV @alcaldia_ss @AESElSalvador @claroelsalvador Gracias por el reporte @miltonprezSV, quedamos atentos del seguimiento por parte de la distribuidora @AESElSalvador con número de gestión ➡️3195026, te solicitamos que nos mantengas informados por este medio.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
88,88,2022-10-10 14:46:18+00:00,SIGETSV,"@NelsonMelara1 @claroelsalvador @TigoElSalvador @AESElSalvador @cablecolor_sv Quedamos atentos del seguimiento por parte de la distribuidora @AESElSalvador, te solicitamos que nos mantengas informados por este medio.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
89,89,2022-10-10 14:45:17+00:00,SIGETSV,"@ColocMisael @FOVIALITO @AESElSalvador @PROCIVILSV Gracias por el reporte @ColocMisael, en estos momentos lo remitimos a la distribuidora @delsur_energia para verificar y solventar el inconveniente lo más pronto posible.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
90,90,2022-10-10 14:44:08+00:00,SIGETSV,"@ElmerEs43636070 @AESElSalvador Hola @ElmerEs43636070, brindando seguimiento, puedes confirmarnos si el inconveniente ha sido solventado por la distribuidora @AESElSalvador ¿?

Si aún no, necesitamos que nos brindes un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.053, 'neu': 0.889, 'pos': 0.058, 'compound': 0.0516}",0.0516,pos
91,91,2022-10-10 14:43:15+00:00,SIGETSV,"@CircularMonster @AESElSalvador Hola @CircularMonster, brindando seguimiento, puedes confirmarnos si el inconveniente ha sido solventado por la distribuidora @AESElSalvador ¿?

Si aún no, necesitamos que nos brindes un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.053, 'neu': 0.889, 'pos': 0.058, 'compound': 0.0516}",0.0516,pos
92,92,2022-10-10 14:42:22+00:00,SIGETSV,"@romeoquin17 @WILLSALGADO Gracias por el reporte @romeoquin17, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.
Puede brindarnos por este medio un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
93,93,2022-10-10 14:41:35+00:00,crpsanluis1,@SIGETSV @AESElSalvador @nayibbukele @alertux @PROCIVILSV @EdgardoMulatoSV Muchas gracias muy amables,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
94,94,2022-10-10 14:40:41+00:00,SIGETSV,"@crpsanluis1 @AESElSalvador @nayibbukele @alertux @PROCIVILSV @EdgardoMulatoSV Gracias por el reporte @crpsanluis1, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.
Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
95,95,2022-10-10 14:38:53+00:00,SIGETSV,"@Rafaelmusico78 @AESElSalvador Gracias por el reporte @Rafaelmusico78, en estos momentos lo remitimos a @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.
Puede brindarnos por este medio un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
96,96,2022-10-10 14:37:44+00:00,SIGETSV,"@RobetoLopez4 @AESElSalvador Gracias por el reporte @RobetoLopez4, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
97,97,2022-10-10 14:36:22+00:00,SIGETSV,"@SanSivarInfo Gracias por el reporte @SanSivarInfo, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
98,98,2022-10-10 14:29:25+00:00,SIGETSV,"@_RoxanaRuiz @PROCIVILSV @alertux @dianavytony Gracias por el reporte @_RoxanaRuiz, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.
Puede brindarnos por este medio un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
99,99,2022-10-10 14:26:57+00:00,AESElSalvador,@Rafaelmusico78 Nos alegra que su servicio haya sido restablecido. Feliz día le desea AES El Salvador.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
100,100,2022-10-10 14:26:55+00:00,SIGETSV,"@saulcastilloz @alertux Gracias por el reporte @saulcastilloz, en estos momentos lo remitimos a @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Puede brindarnos por este medio un punto de referencia para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
101,101,2022-10-10 14:25:56+00:00,SIGETSV,"@diario1_sv Gracias por el reporte @diario1_sv, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
102,102,2022-10-10 14:25:42+00:00,Anbel_luz,@SIGETSV @alertux @AESElSalvador También en San Andrés col de San Martin por kilómetro 15 de la panamericana estamos sin energía desde ayer @AESElSalvador no repara solo funciona unas horas y vuelven a explotar los fusibles esto es de años el problema ya nos tiene cansados 😠,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
103,103,2022-10-10 14:25:17+00:00,AESElSalvador,"@RobetoLopez4 Solicitamos que nos escriba por favor por medio de mensaje, le recordamos que sus datos son confidenciales.","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}",0.4019,pos
104,104,2022-10-10 14:25:09+00:00,SIGETSV,"@Anbel_luz @PresidenciaSV @AESElSalvador Gracias por el reporte @Anbel_luz, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Puede brindarnos por este medio un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
105,105,2022-10-10 14:21:42+00:00,Anbel_luz,"@PresidenciaSV @AESElSalvador @SIGETSV  por favor gestionen a la empresa para que nos solucione el problema esto ya es tedioso, pasar por tormentas y sin energía eléctrica que puntualmente pagamos.","{'neg': 0.115, 'neu': 0.799, 'pos': 0.086, 'compound': -0.2263}",-0.2263,neg
106,106,2022-10-10 14:19:41+00:00,Anbel_luz,"@PresidenciaSV Buenos días solo reportar que en la zona de San Martin altura de kilómetro 15 panamericana en col. San Andrés no hay energía, lo mismo fue ayer el cableado de la zona es muy viejo y explotan siempre que llueve @AESElSalvador  solo cuelga el teléfono cuando se quiere reportar.","{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
107,107,2022-10-10 14:17:26+00:00,SIGETSV,"@alertux Gracias por el reporte @alertux, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
108,108,2022-10-10 14:15:31+00:00,SIGETSV,"@alertux Gracias por el reporte @alertux, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
109,109,2022-10-10 14:05:26+00:00,Rafaelmusico78,"@AESElSalvador Servicio de energía restablecido, muchas gracias","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
110,110,2022-10-10 13:55:52+00:00,SIGETSV,"@alertux @PROCIVILSV @VMTElSalvador Gracias por el reporte @alertux, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
111,111,2022-10-10 13:53:52+00:00,AESElSalvador,"@RobetoLopez4 Lamentamos el inconveniente, queremos ayudarte a solventarlo a la brevedad. Por favor, envíanos a través de un mensaje el NIC de tu factura para atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",0.4019,pos
112,112,2022-10-10 13:45:11+00:00,RobetoLopez4,"@AESElSalvador reportando que desde las 5 de la mañana no contamos con energia electrica en la col el granjero ,1 en final 6 calle oriente y sus alrededore  en san salvador favor su ayuda ya q hay muchas personas q trabajan desde casa por favor restablesca la enegia pronto","{'neg': 0.045, 'neu': 0.844, 'pos': 0.111, 'compound': 0.4939}",0.4939,pos
113,113,2022-10-10 13:44:11+00:00,AESElSalvador,"@Rafaelmusico78 Lamentamos el inconveniente, queremos ayudarte a solventarlo a la brevedad. Por favor, envíanos a través de un mensaje el NIC de tu factura para atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",0.4019,pos
114,114,2022-10-10 13:39:36+00:00,Rafaelmusico78,@AESElSalvador sin energía eléctrica en el sector de la colonia Miralvalle de San Salvador,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
115,115,2022-10-10 13:38:00+00:00,crpsanluis1,"@AESElSalvador Con mucho gusto, 2198417 éste es nada más un NIC pero son al rededor de 60 apartamentos que están con el mismo problema son el Block E y F de nuestra residencial","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.4404}",-0.4404,neg
116,116,2022-10-10 13:34:18+00:00,AESElSalvador,"@crpsanluis1 Lamentamos el inconveniente, queremos ayudarte a solventarlo a la brevedad. Por favor, envíanos a través de un mensaje el NIC de tu factura para atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",0.4019,pos
117,117,2022-10-10 13:32:10+00:00,Buhonocturno_,Ayuda amigos a difundir para la pronta reparación adultos mayores están sin energía eléctrica @mvdiaz7 @chinchontepec22 @alertux @AESElSalvador @PROCIVILSV @nayibbukele @EdgardoMulatoSV https://t.co/btmd0gWt6z,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
118,118,2022-10-10 13:27:30+00:00,SIGETSV,"@alertux @VMTElSalvador @PNCSV @PROCIVILSV @BomberosSV Gracias por el reporte @alertux, en estos momentos lo remitimos a la distribuidora @AESElSalvador para solventar el inconveniente lo más pronto posible.

Si un usuario podría brindar un número de NIC para tener más delimitada la zona afectada, quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
119,119,2022-10-10 13:25:59+00:00,crpsanluis1,"Señores de @AESElSalvador reportamos que en El Condominio Residencial Parque San Luis 1, de San Salvador tenemos dos blocks sin eléctricidad desde la 1:00am solicitamos ayuda para la pronta reparación @nayibbukele @alertux @PROCIVILSV @EdgardoMulatoSV son habitantes adulto mayor.","{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.6705}",-0.6705,neg
120,120,2022-10-10 13:23:37+00:00,AESElSalvador,"@Sogeking345 Lamentamos el inconveniente, queremos ayudarte a solventarlo a la brevedad. Por favor, envíanos a través de un mensaje el NIC de tu factura para atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",0.4019,pos
121,121,2022-10-10 13:22:52+00:00,JacobRochac,"@AESElSalvador Sobre Calle Toluca y Colonia Toluca Sur Poniente, Cable guinda a baja altura y es propenso a generar un accidente mayor ya que bajan camiones altos en mencionada calle 
Urge atención https://t.co/mKGFa4UjxY","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
122,122,2022-10-10 13:21:56+00:00,SIGETSV,"@Sogeking345 @AESElSalvador @TheAESCorp @AmChamSal @CNE_ELSALVADOR Gracias por el reporte @Sogeking345, en estos momentos lo remitimos a la distribuidora @AESElSalvador para solventar el inconveniente lo más pronto posible.
Puede brindarnos por este medio un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
123,123,2022-10-10 13:19:17+00:00,chillyferrer,"@SIGETSV @NoticieroSLV @AESElSalvador @claroelsalvador @TigoElSalvador Y la energía ⚡ eléctrica en momentos es de vital para cualquier cosa que suceda e la noche,, verdad?","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.296}",0.296,pos
124,124,2022-10-10 13:18:37+00:00,Sogeking345,@AESElSalvador @TheAESCorp @SIGETSV @AmChamSal @CNE_ELSALVADOR En la zona de chirilagua desde anoche no hay electricidad,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
125,125,2022-10-10 13:14:04+00:00,NelsonMelara1,"@AESElSalvador Muchas gracias, aquí los estamos esperando","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
126,126,2022-10-10 13:13:52+00:00,TigoElSalvador,"@NelsonMelara1 @claroelsalvador @AESElSalvador @cablecolor_sv Estimado Nelson Melara, queremos ayudarte, compártenos tu nombre, DUI y contacto por medio DM 📥.

Ingresando al siguiente enlace 👉🏻: https://t.co/P7pDTRNeti

Quedamos a la espera de tu respuesta.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
127,127,2022-10-10 13:13:35+00:00,AESElSalvador,"@miltonprezSV Buenos días, gracias por la información, hemos generado el reporte número 3195026. Nuestro personal técnico asistirá al sector en el menor tiempo posible.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
128,128,2022-10-10 13:07:35+00:00,pineda013,@AESElSalvador 3086760,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
129,129,2022-10-10 13:07:14+00:00,AESElSalvador,"@NelsonMelara1 Buenos días Nelson, hemos notificado el caso con el número de gestión 3194977. Nuestro personal técnico asistirá a la zona en el menor tiempo posible.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
130,130,2022-10-10 12:56:12+00:00,AESElSalvador,"@pineda013 Envíanos por favor un punto de referencia para mayor ubicación del sector como: escuela, iglesia, unidad de salud o cancha cerca.","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4019}",0.4019,pos
131,131,2022-10-10 12:51:28+00:00,SIGETSV,"@2411E @AESElSalvador Hola estimado, brindando seguimiento, puedes confirmarnos si el inconveniente ha sido solventado por la distribuidora @AESElSalvador ¿?

Si aún no, necesitamos que nos brindes en número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.053, 'neu': 0.889, 'pos': 0.058, 'compound': 0.0516}",0.0516,pos
132,132,2022-10-10 12:50:35+00:00,miltonprezSV,"#alerta @PROCIVILSV @alcaldia_ss @AESElSalvador @claroelsalvador Árbol caído, tendido eléctrico primaria, cable telefónico y postes caídos en cantón el carmen calle la ronda!!! https://t.co/jm1AEFTM1y","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
133,133,2022-10-10 12:49:47+00:00,SIGETSV,"@NoticieroSLV Gracias por el reporte @NoticieroSLV, hemos notificado a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Pedimos estar atentos @claroelsalvador y @TigoElSalvador  por posibles daños.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
134,134,2022-10-10 12:48:18+00:00,pineda013,@AESElSalvador No es solo mi casa es toda la colonia no se porque ocupa el NIC,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.5267}",-0.5267,neg
135,135,2022-10-10 12:42:40+00:00,AESElSalvador,"@ColocMisael @FOVIALITO @PROCIVILSV Buenos días, gracias por la información, comentarte que en la zona mencionada, la empresa distribuidora de energía eléctrica es Delsur.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
136,136,2022-10-10 12:40:51+00:00,AESElSalvador,"@ElmerEs43636070 Lamentamos los inconvenientes ocasionados, tu número de reporte 3194388 se encuentra activo, con gusto daremos seguimiento para solventar a la brevedad posible.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
137,137,2022-10-10 12:32:18+00:00,ElmerEs43636070,"@AESElSalvador será que si resuelven el problema, desde ayer a las 4 que se ha ido la energía. son las 6 de la mañana y nada.","{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.34}",0.34,pos
138,138,2022-10-10 12:29:08+00:00,NelsonMelara1,"Señores @claroelsalvador @TigoElSalvador @AESElSalvador @cablecolor_sv #CAESS árbol caído y postes de todas las compañías en el suelo al final colonia Escalon, Canton El Carmen. Calle La Ronda https://t.co/LjYyQyJfpg","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
139,139,2022-10-10 12:24:02+00:00,ColocMisael,@FOVIALITO @AESElSalvador @PROCIVILSV https://t.co/Z4w4FhWIOP,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
140,140,2022-10-10 12:22:48+00:00,AESElSalvador,"@2411E Lamentamos el inconveniente, queremos ayudarte a solventarlo a la brevedad. Por favor, envíanos a través de un mensaje el NIC de tu factura para atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",0.4019,pos
141,141,2022-10-10 12:21:19+00:00,2411E,"@SIGETSV @AESElSalvador no tenemos energía eléctrica en la zona de San Felipe, San Bartolo Ilopango; desde hace cerca de 30 minutos","{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
142,142,2022-10-10 12:02:37+00:00,SIGETSV,"@DiariotrvCom @AESElSalvador Gracias por el reporte @DiariotrvCom, quedamos atentos del seguimiento por parte de la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Gestión número ➡️ 3194540.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
143,143,2022-10-10 11:56:06+00:00,AESElSalvador,"@DiariotrvCom Buenos días, gracias por la información, hemos ingresado la gestión 3194540. Con gusto daremos seguimiento para ayudarte oportunamente con tu caso.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
144,144,2022-10-10 11:36:50+00:00,DiariotrvCom,@AESElSalvador https://t.co/7DjS0h1MY3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
145,145,2022-10-10 11:00:40+00:00,nachoargueta,"@SIGETSV @delsur_energia @AESElSalvador Se acaba de escuchar una explosión de un transformador en Santa Tecla, toda la zona se acaba de quedar sin luz","{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
